133,chennai beach,BVL,velachery,36006000,mrts
134,chennai beach,BVL,velachery,36018000,mrts
135,chennai beach,BVL,velachery,39630000,mrts
136,chennai beach,BVL,velachery,39606000,mrts
137,tambaram,BTM,chennai beach,14433000,mrts
138,tambaram,BTM,chennai beach,14412000,mrts
139,tambaram,BTM,chennai beach,14424000,mrts
140,tambaram,BTM,chennai beach,18000000,mrts
141,tambaram,BTM,chennai beach,18012000,mrts
142,tambaram,BTM,chennai beach,18024000,mrts
143,tambaram,BTM,chennai beach,21633000,mrts
144,tambaram,BTM,chennai beach,21606000,mrts
145,tambaram,BTM,chennai beach,21612000,mrts
146,tambaram,BTM,chennai beach,21618000,mrts
147,tambaram,BTM,chennai beach,21627000,mrts
148,tambaram,BTM,chennai beach,25233000,mrts
149,tambaram,BTM,chennai beach,25203000,mrts
150,tambaram,BTM,chennai beach,25209000,mrts
151,tambaram,BTM,chennai beach,25213200,mrts
152,tambaram,BTM,chennai beach,25218000,mrts
153,tambaram,BTM,chennai beach,25222800,mrts
154,tambaram,BTM,chennai beach,25227600,mrts
155,tambaram,BTM,chennai beach,28833000,mrts
156,tambaram,BTM,chennai beach,28800000,mrts
157,tambaram,BTM,chennai beach,28806000,mrts
158,tambaram,BTM,chennai beach,28815000,mrts
159,tambaram,BTM,chennai beach,28824000,mrts
160,tambaram,BTM,chennai beach,28828200,mrts
161,tambaram,BTM,chennai beach,32433000,mrts
162,tambaram,BTM,chennai beach,32401200,mrts
163,tambaram,BTM,chennai beach,32404800,mrts
164,tambaram,BTM,chennai beach,32408400,mrts
165,tambaram,BTM,chennai beach,32412000,mrts
166,tambaram,BTM,chennai beach,32415600,mrts
167,tambaram,BTM,chennai beach,32419200,mrts
168,tambaram,BTM,chennai beach,32422800,mrts
169,tambaram,BTM,chennai beach,32426400,mrts
170,tambaram,BTM,chennai beach,36030000,mrts
171,tambaram,BTM,chennai beach,36033000,mrts
172,tambaram,BTM,chennai beach,36001200,mrts
173,tambaram,BTM,chennai beach,36004800,mrts
174,tambaram,BTM,chennai beach,36008400,mrts
175,tambaram,BTM,chennai beach,36012000,mrts
176,tambaram,BTM,chennai beach,36015600,mrts
177,tambaram,BTM,chennai beach,36019200,mrts
178,tambaram,BTM,chennai beach,36022800,mrts
179,tambaram,BTM,chennai beach,36026400,mrts
180,tambaram,BTM,chennai beach,39630000,mrts
181,tambaram,BTM,chennai beach,39633000,mrts
182,tambaram,BTM,chennai beach,39601200,mrts
183,tambaram,BTM,chennai beach,39606000,mrts
184,tambaram,BTM,chennai beach,39612000,mrts
185,tambaram,BTM,chennai beach,39618000,mrts
186,tambaram,BTM,chennai beach,39622200,mrts
187,tambaram,BTM,chennai beach,39627000,mrts
188,tambaram,BTM,chennai beach,43233000,mrts
189,tambaram,BTM,chennai beach,43206000,mrts
190,tambaram,BTM,chennai beach,43212000,mrts
191,tambaram,BTM,chennai beach,43218000,mrts
192,tambaram,BTM,chennai beach,43225800,mrts
193,tambaram,BTM,chennai beach,46833000,mrts
194,tambaram,BTM,chennai beach,3605400,mrts
195,tambaram,BTM,chennai beach,3613200,mrts
196,tambaram,BTM,chennai beach,3621000,mrts
197,tambaram,BTM,chennai beach,3628200,mrts
198,tambaram,BTM,chennai beach,7200600,mrts
199,tambaram,BTM,chennai beach,7207800,mrts
200,tambaram,BTM,chennai beach,7213800,mrts
201,tambaram,BTM,chennai beach,7219200,mrts
202,tambaram,BTM,chennai beach,7228200,mrts
203,tambaram,BTM,chennai beach,10801200,mrts
204,tambaram,BTM,chennai beach,10809000,mrts
205,tambaram,BTM,chennai beach,10815000,mrts
206,tambaram,BTM,chennai beach,10821000,mrts
207,tambaram,BTM,chennai beach,10827000,mrts
208,tambaram,BTM,chennai beach,14433000,mrts
209,tambaram,BTM,chennai beach,14403000,mrts
210,tambaram,BTM,chennai beach,14409000,mrts
211,tambaram,BTM,chennai beach,14413800,mrts
212,tambaram,BTM,chennai beach,14419200,mrts
213,tambaram,BTM,chennai beach,14424000,mrts
214,tambaram,BTM,chennai beach,18030000,mrts
215,tambaram,BTM,chennai beach,18000000,mrts
216,tambaram,BTM,chennai beach,18006000,mrts
217,tambaram,BTM,chennai beach,18012000,mrts
218,tambaram,BTM,chennai beach,18018000,mrts
219,tambaram,BTM,chennai beach,18022800,mrts
220,tambaram,BTM,chennai beach,18027000,mrts
221,tambaram,BTM,chennai beach,21633000,mrts
222,tambaram,BTM,chennai beach,21600000,mrts
223,tambaram,BTM,chennai beach,21604200,mrts
224,tambaram,BTM,chennai beach,21607800,mrts
225,tambaram,BTM,chennai beach,21612000,mrts
226,tambaram,BTM,chennai beach,21616200,mrts
227,tambaram,BTM,chennai beach,21619800,mrts
228,tambaram,BTM,chennai beach,21624000,mrts
229,tambaram,BTM,chennai beach,21628800,mrts
230,tambaram,BTM,chennai beach,25233000,mrts
231,tambaram,BTM,chennai beach,25201200,mrts
232,tambaram,BTM,chennai beach,25205400,mrts
233,tambaram,BTM,chennai beach,25209600,mrts
234,tambaram,BTM,chennai beach,25214400,mrts
235,tambaram,BTM,chennai beach,25219200,mrts
236,tambaram,BTM,chennai beach,25224000,mrts
237,tambaram,BTM,chennai beach,25228800,mrts
238,tambaram,BTM,chennai beach,28833000,mrts
239,tambaram,BTM,chennai beach,28802400,mrts
240,tambaram,BTM,chennai beach,28807200,mrts
241,tambaram,BTM,chennai beach,28812000,mrts
242,tambaram,BTM,chennai beach,28816800,mrts
243,tambaram,BTM,chennai beach,28821600,mrts
244,tambaram,BTM,chennai beach,28826400,mrts
245,tambaram,BTM,chennai beach,32433000,mrts
246,tambaram,BTM,chennai beach,32400000,mrts
247,tambaram,BTM,chennai beach,32406000,mrts
248,tambaram,BTM,chennai beach,32412000,mrts
249,tambaram,BTM,chennai beach,32418000,mrts
250,tambaram,BTM,chennai beach,32427000,mrts
251,tambaram,BTM,chennai beach,36003000,mrts
252,tambaram,BTM,chennai beach,36015000,mrts
253,tambaram,BTM,chennai beach,36027000,mrts
254,chennai beach,TMB,tambaram,14400000,mrts
255,chennai beach,TMB,tambaram,14412000,mrts
256,chennai beach,TMB,tambaram,14421000,mrts
257,chennai beach,TMB,tambaram,18033000,mrts
258,chennai beach,TMB,tambaram,18009000,mrts
259,chennai beach,TMB,tambaram,18018000,mrts
260,chennai beach,TMB,tambaram,18027000,mrts
261,chennai beach,TMB,tambaram,21600000,mrts
262,chennai beach,TMB,tambaram,21606000,mrts
263,chennai beach,TMB,tambaram,21612000,mrts
264,chennai beach,TMB,tambaram,21618000,mrts
265,chennai beach,TMB,tambaram,21622800,mrts
266,chennai beach,TMB,tambaram,21627000,mrts
267,chennai beach,TMB,tambaram,25233000,mrts
268,chennai beach,TMB,tambaram,25200000,mrts
269,chennai beach,TMB,tambaram,25206000,mrts
270,chennai beach,TMB,tambaram,25211400,mrts
271,chennai beach,TMB,tambaram,25219200,mrts
272,chennai beach,TMB,tambaram,25226400,mrts
273,chennai beach,TMB,tambaram,25227000,mrts
274,chennai beach,TMB,tambaram,28833600,mrts
275,chennai beach,TMB,tambaram,28803600,mrts
276,chennai beach,TMB,tambaram,28806000,mrts
277,chennai beach,TMB,tambaram,28809000,mrts
278,chennai beach,TMB,tambaram,28814400,mrts
279,chennai beach,TMB,tambaram,28818000,mrts
280,chennai beach,TMB,tambaram,28818000,mrts
281,chennai beach,TMB,tambaram,28822800,mrts
282,chennai beach,TMB,tambaram,28824000,mrts
283,chennai beach,TMB,tambaram,28828200,mrts
284,chennai beach,TMB,tambaram,32430000,mrts
285,chennai beach,TMB,tambaram,32433600,mrts
286,chennai beach,TMB,tambaram,32403000,mrts
287,chennai beach,TMB,tambaram,32406000,mrts
288,chennai beach,TMB,tambaram,32409000,mrts
289,chennai beach,TMB,tambaram,32415000,mrts
290,chennai beach,TMB,tambaram,32419800,mrts
291,chennai beach,TMB,tambaram,32422800,mrts
292,chennai beach,TMB,tambaram,32424000,mrts
293,chennai beach,TMB,tambaram,36030000,mrts
294,chennai beach,TMB,tambaram,36001200,mrts
295,chennai beach,TMB,tambaram,36006000,mrts
296,chennai beach,TMB,tambaram,36012000,mrts
297,chennai beach,TMB,tambaram,36016800,mrts
298,chennai beach,TMB,tambaram,36021000,mrts
299,chennai beach,TMB,tambaram,36027000,mrts
300,chennai beach,TMB,tambaram,39633600,mrts
301,chennai beach,TMB,tambaram,39606000,mrts
302,chennai beach,TMB,tambaram,39612000,mrts
303,chennai beach,TMB,tambaram,39618000,mrts
304,chennai beach,TMB,tambaram,39625800,mrts
305,chennai beach,TMB,tambaram,43233600,mrts
306,chennai beach,TMB,tambaram,43204800,mrts
307,chennai beach,TMB,tambaram,43210200,mrts
308,chennai beach,TMB,tambaram,43218000,mrts
309,chennai beach,TMB,tambaram,43228200,mrts
310,chennai beach,TMB,tambaram,3600000,mrts
311,chennai beach,TMB,tambaram,3610200,mrts
312,chennai beach,TMB,tambaram,3619200,mrts
313,chennai beach,TMB,tambaram,3628200,mrts
314,chennai beach,TMB,tambaram,7201200,mrts
315,chennai beach,TMB,tambaram,7209000,mrts
316,chennai beach,TMB,tambaram,7215000,mrts
317,chennai beach,TMB,tambaram,7221000,mrts
318,chennai beach,TMB,tambaram,7227000,mrts
319,chennai beach,TMB,tambaram,10833000,mrts
320,chennai beach,TMB,tambaram,10803000,mrts
321,chennai beach,TMB,tambaram,10809000,mrts
322,chennai beach,TMB,tambaram,10813800,mrts
323,chennai beach,TMB,tambaram,10819200,mrts
324,chennai beach,TMB,tambaram,10822800,mrts
325,chennai beach,TMB,tambaram,10827000,mrts
326,chennai beach,TMB,tambaram,14430000,mrts
327,chennai beach,TMB,tambaram,14400000,mrts
328,chennai beach,TMB,tambaram,14404800,mrts
329,chennai beach,TMB,tambaram,14410800,mrts
330,chennai beach,TMB,tambaram,14416200,mrts
331,chennai beach,TMB,tambaram,14421600,mrts
332,chennai beach,TMB,tambaram,14425800,mrts
333,chennai beach,TMB,tambaram,18030000,mrts
334,chennai beach,TMB,tambaram,18031800,mrts
335,chennai beach,TMB,tambaram,18000000,mrts
336,chennai beach,TMB,tambaram,18002400,mrts
337,chennai beach,TMB,tambaram,18006600,mrts
338,chennai beach,TMB,tambaram,18010800,mrts
339,chennai beach,TMB,tambaram,18015000,mrts
340,chennai beach,TMB,tambaram,18019200,mrts
341,chennai beach,TMB,tambaram,18023400,mrts
342,chennai beach,TMB,tambaram,18027600,mrts
343,chennai beach,TMB,tambaram,21631800,mrts
344,chennai beach,TMB,tambaram,21600000,mrts
345,chennai beach,TMB,tambaram,21604800,mrts
346,chennai beach,TMB,tambaram,21609000,mrts
347,chennai beach,TMB,tambaram,21615000,mrts
348,chennai beach,TMB,tambaram,21621000,mrts
349,chennai beach,TMB,tambaram,21627000,mrts
350,chennai beach,TMB,tambaram,25233000,mrts
351,chennai beach,TMB,tambaram,25201800,mrts
352,chennai beach,TMB,tambaram,25206000,mrts
353,chennai beach,TMB,tambaram,25210200,mrts
354,chennai beach,TMB,tambaram,25213800,mrts
355,chennai beach,TMB,tambaram,25217400,mrts
356,chennai beach,TMB,tambaram,25221000,mrts
357,chennai beach,TMB,tambaram,25227000,mrts
358,chennai beach,TMB,tambaram,28800000,mrts
359,chennai beach,TMB,tambaram,28806000,mrts
360,chennai beach,TMB,tambaram,28812000,mrts
361,chennai beach,TMB,tambaram,28818000,mrts
362,chennai beach,TMB,tambaram,28825200,mrts
363,chennai beach,TMB,tambaram,32433000,mrts
364,chennai beach,TMB,tambaram,32406000,mrts
365,chennai beach,TMB,tambaram,32412000,mrts
366,chennai beach,TMB,tambaram,32421000,mrts
367,chennai beach,TMB,tambaram,36030000,mrts
368,chennai beach,TMB,tambaram,36003000,mrts
369,chennai beach,TMB,tambaram,36015000,mrts
370,chennai beach,TMB,tambaram,36027000,mrts
371,chennai beach,TRTB,tiruttani,32430000,mrts
372,tiruttani,BTRT,chennai beach,43203000,mrts
373,tiruttani,BTRT,chennai beach,21612000,mrts
374,chennai beach,SLB,sullurupeta,36030000,mrts
375,chennai beach,SLB,sullurupeta,18009000,mrts
376,sullurupeta,BSL,chennai beach,7224000,mrts
377,tirumalpur,BTL,chennai beach,25203000,mrts
378,tirumalpur,BTL,chennai beach,36030000,mrts
379,tirumalpur,BTL,chennai beach,3621000,mrts
380,tirumalpur,BTL,chennai beach,21607800,mrts
381,tirumalpur,BTL,chennai beach,25205400,mrts
382,tirumalpur,BTL,chennai beach,28812000,mrts
383,chennai beach,TLB,tirumalpur,18009000,mrts
384,chennai beach,TLB,tirumalpur,25203000,mrts
385,chennai beach,TLB,tirumalpur,28800000,mrts
386,chennai beach,TLB,tirumalpur,36015000,mrts
387,chennai beach,TLB,tirumalpur,3627000,mrts
388,chennai beach,TLB,tirumalpur,18006000,mrts
389,chennai beach,CB,chengalpattu,14433000,mrts
390,chennai beach,CB,chengalpattu,14418000,mrts
391,chennai beach,CB,chengalpattu,14427000,mrts
392,chennai beach,CB,chengalpattu,18006000,mrts
393,chennai beach,CB,chengalpattu,21633000,mrts
394,chennai beach,CB,chengalpattu,21612000,mrts
395,chennai beach,CB,chengalpattu,21621000,mrts
396,chennai beach,CB,chengalpattu,25200000,mrts
397,chennai beach,CB,chengalpattu,25215000,mrts
398,chennai beach,CB,chengalpattu,25227000,mrts
399,chennai beach,CB,chengalpattu,28803000,mrts
400,chennai beach,CB,chengalpattu,10831200,mrts
401,chennai beach,CB,chengalpattu,28815000,mrts
402,chennai beach,CB,chengalpattu,28824000,mrts
403,chennai beach,CB,chengalpattu,32430000,mrts
404,chennai beach,CB,chengalpattu,32403000,mrts
405,chennai beach,CB,chengalpattu,32424000,mrts
406,chennai beach,CB,chengalpattu,36003000,mrts
407,chennai beach,CB,chengalpattu,36027000,mrts
408,chennai beach,CB,chengalpattu,39618000,mrts
409,chennai beach,CB,chengalpattu,39624000,mrts
410,chennai beach,CB,chengalpattu,43209000,mrts
411,chennai beach,CB,chengalpattu,3600000,mrts
412,chennai beach,CB,chengalpattu,7230000,mrts
413,chennai beach,CB,chengalpattu,7215000,mrts
414,chennai beach,CB,chengalpattu,10830000,mrts
415,chennai beach,CB,chengalpattu,10803000,mrts
416,chennai beach,CB,chengalpattu,10824000,mrts
417,chennai beach,CB,chengalpattu,14406000,mrts
418,chennai beach,CB,chengalpattu,14421000,mrts
419,chennai beach,CB,chengalpattu,18000000,mrts
420,chennai beach,CB,chengalpattu,18018000,mrts
421,chennai beach,CB,chengalpattu,21603000,mrts
422,chennai beach,CB,chengalpattu,21615000,mrts
423,chennai beach,CB,chengalpattu,21624000,mrts
424,chennai beach,CB,chengalpattu,25200000,mrts
425,chennai beach,CB,chengalpattu,25215000,mrts
426,chennai beach,CB,chengalpattu,25227000,mrts
427,chennai beach,CB,chengalpattu,28806000,mrts
428,chennai beach,CB,chengalpattu,28815000,mrts
429,chennai beach,CB,chengalpattu,28827000,mrts
430,chennai beach,CB,chengalpattu,32406000,mrts
431,chengalpattu,BC,chennai beach,14400000,mrts
432,chengalpattu,BC,chennai beach,14424000,mrts
433,chengalpattu,BC,chennai beach,18000000,mrts
434,chengalpattu,BC,chennai beach,18012000,mrts
435,chengalpattu,BC,chennai beach,18024000,mrts
436,chengalpattu,BC,chennai beach,21633000,mrts
437,chengalpattu,BC,chennai beach,21606000,mrts
438,chengalpattu,BC,chennai beach,21618000,mrts
439,chengalpattu,BC,chennai beach,21627000,mrts
440,chengalpattu,BC,chennai beach,25233000,mrts
441,chengalpattu,BC,chennai beach,25203000,mrts
442,chengalpattu,BC,chennai beach,25222800,mrts
443,chengalpattu,BC,chennai beach,28815000,mrts
444,chengalpattu,BC,chennai beach,32433600,mrts
445,chengalpattu,BC,chennai beach,32422800,mrts
446,chengalpattu,BC,chennai beach,36030000,mrts
447,chengalpattu,BC,chennai beach,36008400,mrts
448,chengalpattu,BC,chennai beach,39601200,mrts
449,chengalpattu,BC,chennai beach,43233000,mrts
450,chengalpattu,BC,chennai beach,43218000,mrts
451,chengalpattu,BC,chennai beach,3605400,mrts
452,chengalpattu,BC,chennai beach,3621000,mrts
453,chengalpattu,BC,chennai beach,3628200,mrts
454,chengalpattu,BC,chennai beach,7207800,mrts
455,chengalpattu,BC,chennai beach,7228200,mrts
456,chengalpattu,BC,chennai beach,10815000,mrts
457,chengalpattu,BC,chennai beach,10821000,mrts
458,chengalpattu,BC,chennai beach,14409000,mrts
459,chengalpattu,BC,chennai beach,14419200,mrts
460,chengalpattu,BC,chennai beach,18030000,mrts
461,chengalpattu,BC,chennai beach,18012000,mrts
462,chengalpattu,BC,chennai beach,18022800,mrts
463,chengalpattu,BC,chennai beach,21604200,mrts
464,chengalpattu,BC,chennai beach,21607800,mrts
465,chengalpattu,BC,chennai beach,21619800,mrts
466,chengalpattu,BC,chennai beach,21624000,mrts
467,chengalpattu,BC,chennai beach,25205400,mrts
468,chengalpattu,BC,chennai beach,25219200,mrts
469,chengalpattu,BC,chennai beach,28833600,mrts
470,chengalpattu,BC,chennai beach,28812000,mrts
471,chengalpattu,BC,chennai beach,28815000,mrts
472,chengalpattu,BC,chennai beach,32412000,mrts
473,chengalpattu,BC,chennai beach,32427000,mrts
474,chengalpattu,TLC,tirumalpur,18009000,mrts
475,chengalpattu,TLC,tirumalpur,25203000,mrts
476,chengalpattu,TLC,tirumalpur,28800000,mrts
477,chengalpattu,TLC,tirumalpur,36015000,mrts
478,chengalpattu,TLC,tirumalpur,3627000,mrts
479,chengalpattu,TLC,tirumalpur,18006000,mrts
480,tirumalpur,CTL,chengalpattu,28827000,mrts
481,tirumalpur,CTL,chengalpattu,39621000,mrts
482,tirumalpur,CTL,chengalpattu,10809000,mrts
483,tirumalpur,CTL,chengalpattu,25218000,mrts
484,tirumalpur,CTL,chengalpattu,32433000,mrts
485,tirumalpur,CTL,chengalpattu,36033000,mrts
486,tiruttani,MAS-TRT,chennai central,14400000,mrts
487,tiruttani,MAS-TRT,chennai central,25203000,mrts
488,tiruttani,MAS-TRT,chennai central,36000000,mrts
489,tiruttani,MAS-TRT,chennai central,39627000,mrts
490,tiruttani,MAS-TRT,chennai central,7215000,mrts
491,tiruttani,MAS-TRT,chennai central,10818000,mrts
492,tiruttani,MAS-TRT,chennai central,18024000,mrts
493,tiruttani,MAS-TRT,chennai central,25200000,mrts
494,tiruttani,MAS-TRT,chennai central,28809000,mrts
495,chennai central,TRT-MAS,tiruttani,18024000,mrts
496,chennai central,TRT-MAS,tiruttani,21618000,mrts
497,chennai central,TRT-MAS,tiruttani,32424000,mrts
498,chennai central,TRT-MAS,tiruttani,3609000,mrts
499,chennai central,TRT-MAS,tiruttani,7215000,mrts
500,chennai central,TRT-MAS,tiruttani,10827000,mrts
501,chennai central,TRT-MAS,tiruttani,18033000,mrts
502,chennai central,TRT-MAS,tiruttani,21603000,mrts
503,chennai central,TRT-MAS,tiruttani,28812000,mrts
504,chennai central,TRT-MAS,tiruttani,32424000,mrts
505,airport,SLM-SAP,little mount,21633600,metro
506,airport,SLM-SAP,little mount,21609600,metro
507,airport,SLM-SAP,little mount,21621600,metro
508,airport,SLM-SAP,little mount,25233600,metro
509,airport,SLM-SAP,little mount,25209600,metro
510,airport,SLM-SAP,little mount,25221600,metro
511,airport,SLM-SAP,little mount,28833600,metro
512,airport,SLM-SAP,little mount,28809600,metro
513,airport,SLM-SAP,little mount,28821600,metro
514,airport,SLM-SAP,little mount,32433600,metro
515,airport,SLM-SAP,little mount,32409600,metro
516,airport,SLM-SAP,little mount,32421600,metro
517,airport,SLM-SAP,little mount,36033600,metro
518,airport,SLM-SAP,little mount,36009600,metro
519,airport,SLM-SAP,little mount,36021600,metro
520,airport,SLM-SAP,little mount,39633600,metro
521,airport,SLM-SAP,little mount,39609600,metro
522,airport,SLM-SAP,little mount,39621600,metro
523,airport,SLM-SAP,little mount,43233600,metro
524,airport,SLM-SAP,little mount,43209600,metro
525,airport,SLM-SAP,little mount,43221600,metro
526,airport,SLM-SAP,little mount,46833600,metro
527,airport,SLM-SAP,little mount,3609600,metro
528,airport,SLM-SAP,little mount,3621600,metro
529,airport,SLM-SAP,little mount,7233600,metro
530,airport,SLM-SAP,little mount,7209600,metro
531,airport,SLM-SAP,little mount,7221600,metro
532,airport,SLM-SAP,little mount,10833600,metro
533,airport,SLM-SAP,little mount,10809600,metro
534,airport,SLM-SAP,little mount,10821600,metro
535,airport,SLM-SAP,little mount,14433600,metro
536,airport,SLM-SAP,little mount,14409600,metro
537,airport,SLM-SAP,little mount,14421600,metro
538,airport,SLM-SAP,little mount,18033600,metro
539,airport,SLM-SAP,little mount,18009600,metro
540,airport,SLM-SAP,little mount,18021600,metro
541,airport,SLM-SAP,little mount,21633600,metro
542,airport,SLM-SAP,little mount,21609600,metro
543,airport,SLM-SAP,little mount,21621600,metro
544,airport,SLM-SAP,little mount,25233600,metro
545,airport,SLM-SAP,little mount,25209600,metro
546,airport,SLM-SAP,little mount,25221600,metro
547,airport,SLM-SAP,little mount,28833600,metro
548,airport,SLM-SAP,little mount,28809600,metro
549,airport,SLM-SAP,little mount,28821600,metro
550,airport,SLM-SAP,little mount,32433600,metro
551,airport,SLM-SAP,little mount,32409600,metro
552,airport,SLM-SAP,little mount,32421600,metro
553,airport,SLM-SAP,little mount,36033600,metro
554,little mount,SAP-SLM,airport,21600000,metro
555,little mount,SAP-SLM,airport,21612000,metro
556,little mount,SAP-SLM,airport,21624000,metro
557,little mount,SAP-SLM,airport,25200000,metro
558,little mount,SAP-SLM,airport,25212000,metro
